"","userId","productId","ratings"
"12245","A1RWXF0MPOMDPF","B00000J3YE","5"
"12246","AKIISBP4LSSH5","B00000J3YE","5"
"12247","A1DNB9U9ZFOK0M","B00000J3YE","5"
"12248","A36RKM1J1TFBTC","B00000J3ZS","5"
"12249","AZG95RUTCCDIW","B00000J3ZS","5"
"12250","A1VIOMFVTNCVOD","B00000J3ZS","5"
"12251","A33CZADG6Z1F7I","B00000J3ZS","3"
"12252","ARI1HUXZ53EG5","B00000J3ZS","1"
"12253","A3PTG7RICH0EQA","B00000J3ZS","5"
"12254","A35L4QERMRBN2H","B00000J3ZS","2"
"12255","A1AOSJIKQ6YTL7","B00000J3ZS","5"
"12256","A2Y24PIP5ZLS1L","B00000J3ZS","5"
"12257","A1E3SH705T4AXI","B00000J40W","3"
"12258","A3MPT5IC3W54NK","B00000J40W","4"
"12259","AJDQDH79SG5Y4","B00000J40W","4"
"12260","A20M3X8G7P8E77","B00000J40W","4"
"12261","A2M7VCK3VR88","B00000J40W","5"
"12262","ADF96ZWT2YNAE","B00000J40W","5"
"12263","AN5YEFFCJ19PH","B00000J40W","5"
"12264","A260Q3ERHSDV0H","B00000J40W","5"
"12265","A28XOGR365EHQH","B00000J40W","4"
"12266","AWHJSHKVPD7WE","B00000J40W","5"
"12267","AFEXXUGQD774B","B00000J40W","4"
"12268","A3DCK8V04HB0C1","B00000J40W","5"
"12269","A3B2X7BT9UCAR3","B00000J40W","4"
"12270","A3REK3OFONWB1Q","B00000J40W","5"
"12271","A3LCGTG0TB8VIO","B00000J40X","4"
"12272","A18VOL7L3WS2M","B00000J40X","4"
"12273","A3A9ZLZSZUIU3F","B00000J40X","4"
"12274","A3UMXF2E2Z499R","B00000J40X","5"
"12275","AIHM5YQNBE0FG","B00000J40X","4"
"12276","A2G5EJ3ZMTE9I9","B00000J40X","3"
"12277","A36NE7OSWUC5KS","B00000J40X","4"
"12278","AI9WGV6NNUSKK","B00000J40X","4"
"12279","A39UV2F5HKPO6I","B00000J40X","4"
"12280","A31IWYFTGF49BQ","B00000J40X","5"
"12281","A7RV1KU5O0II9","B00000J40X","5"
"12282","A33O0L7DTMBKUK","B00000J40X","4"
"12283","A2RBMWT2ZB95JY","B00000J40X","5"
"12284","A3NNWJIWXVTXGF","B00000J40X","4"
"12285","A3CLA99TYLFYZU","B00000J40X","2"
"12286","AJHC1OGJCT5UM","B00000J40X","5"
"12287","AO5BRGQW2XOKI","B00000J40X","4"
"12288","A2RMXG576N6KWZ","B00000J40X","4"
"12289","APTIH0D12OZFY","B00000J40X","4"
"12290","A1O3QMSNNI6LQ6","B00000J40X","5"
"12291","A2ACS8G3N468YP","B00000J40X","4"
"12292","A2IY49V4ARN4HC","B00000J40X","5"
"12293","A16EK6A4NPF2YV","B00000J40X","5"
"12294","A2MI65DOUHZJXJ","B00000J40X","1"
"12295","AT1BYQVGK7U71","B00000J40X","2"
"12296","A3NLQ231E7513O","B00000J40X","5"
"12297","ADTV1DC1Q5UJU","B00000J40X","5"
"12298","A1X42E08R2BBR7","B00000J40X","4"
"12299","A13C6S5NH2R0UY","B00000J40X","5"
"12300","A1904MIN3H7Y5G","B00000J40X","2"
"12301","A3E2ITPV5UZEJ","B00000J40X","5"
"12302","A237WSMZ9TT386","B00000J40X","5"
"12303","A36XGDZPHAS80I","B00000J40X","5"
"12304","ACJN4VJMH75EW","B00000J40X","4"
"12305","A26XUIG29JTA1O","B00000J40X","1"
"12306","AZU2LNQ1ZD7VY","B00000J40Z","4"
"12307","A28HJPUATVM7UJ","B00000J40Z","2"
"12308","A3FG1IUY1KP0J0","B00000J40Z","5"
"12309","A3VLBBQX0G3TFF","B00000J40Z","4"
"12310","A1WEU1F2BZC4NQ","B00000J40Z","5"
"12311","AV5BIXJGI56L5","B00000J434","1"
"12312","A3D3SH7R24HKXX","B00000J434","1"
"12313","AWEXS2INCGM73","B00000J434","1"
"12314","A3RKNRLZ2D6D08","B00000J434","5"
"12315","A1IO0HCYGO4Y4X","B00000J434","3"
"12316","AXDCA2CU2BNSG","B00000J434","5"
"12317","A329L3HF2QK7E","B00000J434","5"
"12318","ALE1NY2YYSFL8","B00000J434","4"
"12319","A1LXQEATSZ228H","B00000J434","5"
"12320","ASWYSSKL9LL9X","B00000J434","5"
"12321","A2NYM3E877TUAA","B00000J434","4"
"12322","A1RXKNLMW3F1ZM","B00000J434","2"
"12323","A2Z9QV9II99FDD","B00000J434","5"
"12324","A19ITM4U1L4RL5","B00000J434","3"
"12325","A2PGG8SDDLPF3C","B00000J434","4"
"12326","A298COFUERZQWL","B00000J434","1"
"12327","A3SMN4GQEQBCJ5","B00000J434","3"
"12328","A3TRPVAGT3NWBS","B00000J434","5"
"12329","AHB6C1KIU4VHM","B00000J434","5"
"12330","A1X0N1WJFBOLP6","B00000J434","4"
"12331","A1B1BWDU6EUJ8W","B00000J434","2"
"12332","A2RGYNB3Q44XPN","B00000J434","1"
"12333","AG3XKSY6YWH95","B00000J434","1"
"12334","AIHBMIBAVUEHY","B00000J434","3"
"12335","A1GTCEDZ4BYFUR","B00000J434","4"
"12336","A212IGSSR49ERU","B00000J434","5"
"12337","A158R7PG4MIWPL","B00000J434","2"
"12338","A2M0MYAOZXA6GT","B00000J434","5"
"12339","A31LD9CUER3EGH","B00000J434","5"
"12340","A2IMLPUXYQJTSY","B00000J434","5"
"12341","A147KH8HDQPLJW","B00000J434","5"
"12342","AFFTLHHUVVG3X","B00000J434","5"
"12343","A3W112102BC6BG","B00000J434","5"
"12344","A2JDZRTBBHFDBM","B00000J434","2"
"12345","A3IBYTY0PMVL40","B00000J434","2"
"12346","A2RGH3UIG0N3AA","B00000J434","5"
"12347","A1TNK82XJQ0XPK","B00000J434","4"
"12348","A1QQ799GI3DUX4","B00000J434","4"
"12349","A1MVZLZG91DCRZ","B00000J434","2"
"12350","A3PLX6PTM2ERKL","B00000J434","4"
"12351","ABIU9UY9J2CAS","B00000J434","1"
"12352","A228FCKXMDRW59","B00000J434","5"
"12353","ABG0G3MS0GMTM","B00000J434","1"
"12354","A3IYL6LXHE8ZZ9","B00000J434","2"
"12355","A1AQ8LQW5QQSTD","B00000J434","3"
"12356","A1MJMYLRTZ76ZX","B00000J434","4"
"12357","A31615MUB655MN","B00000J434","5"
"12358","A1K2H1TU65OJMA","B00000J434","2"
"12359","A2G1VSFQA58KE6","B00000J434","5"
"12360","A21YS7I7J81L1U","B00000J434","4"
"12361","A3R5C9CPMDHDPZ","B00000J434","2"
"12362","A1SSL3RR30E0XE","B00000J434","3"
"12363","A1IKD6BDEE18CI","B00000J434","4"
"12364","AJZIH171WFQ4J","B00000J434","3"
"12365","AFJFMIK7GXLZ5","B00000J434","1"
"12366","A2V6KO7I8GB5WV","B00000J434","5"
"12367","A251G9JCXES4WY","B00000J434","5"
"12368","A1BWZV5Y3L8FEC","B00000J434","5"
"12369","AJQ3XQ77EJYVH","B00000J434","1"
"12370","ASRSPP4QFK6SO","B00000J434","4"
"12371","A7JJB8BM4GMDS","B00000J434","2"
"12372","AYWIO6OYAGFGQ","B00000J434","5"
"12373","A2RUVJ0UZQGFFG","B00000J434","5"
"12374","A1JT9VIPCULWLK","B00000J434","4"
"12375","A162GJHVM6RYZG","B00000J434","1"
"12376","A1BAKPS92NIZH1","B00000J434","4"
"12377","A2KLUUKBE9X5TU","B00000J434","1"
"12378","A1YZ48QZYBV1BL","B00000J434","4"
"12379","A5F1VYKN8SU4M","B00000J434","4"
"12380","A1EK113KHKQ7LV","B00000J434","2"
"12381","AKQHP6KA0NINS","B00000J434","4"
"12382","A2I1UGAN0M9DZZ","B00000J434","5"
"12383","A2T5RN4E72KX0G","B00000J434","1"
"12384","A3R0E2KXJTR7IH","B00000J434","3"
"12385","A17ABKT0L110Y7","B00000J434","5"
"12386","AGVB3UZIPFHEF","B00000J434","4"
"12387","A2RL9JHYNEJ1QR","B00000J434","2"
"12388","A2T04VAIXSKJH2","B00000J434","5"
"12389","AAWHE65OEKQSK","B00000J434","1"
"12390","A31J8FH69LELXA","B00000J434","2"
"12391","A1YV8SHMO8B0IP","B00000J434","5"
"12392","A23LB9L8K1EJCI","B00000J434","5"
"12393","A1S43AJ24LNR93","B00000J434","2"
"12394","A25QNX39LGQ8ZA","B00000J43N","5"
"12395","AZJLC6GMTO24T","B00000J43N","4"
"12396","A1J01SZU341VY6","B00000J43X","5"
"12397","A2KG2LQ62CBVV1","B00000J43X","1"
"12398","A3KYONKXTDO1NC","B00000J43X","5"
"12399","A3RY0GQW0JDNJX","B00000J44Q","5"
"12400","A29EWTVIARIDVT","B00000J44S","5"
"12401","A2ZRVJOS1L0JMN","B00000J44S","2"
"12402","A3VBHIM7RKIU7Q","B00000J45H","4"
"12403","AXKT6LW0LWK5H","B00000J45H","3"
"12404","AXRFOC98XHP0K","B00000J45Y","5"
"12405","A2OFRLYVZNXFKW","B00000J46I","1"
"12406","A1P7T6D2L8RC1C","B00000J47A","5"
"12407","A1NVD0TKNS1GT5","B00000J47A","2"
"12408","A12DQSBKA1YTVU","B00000J47A","5"
"12409","AWG1AO1Y0UUDE","B00000J47A","2"
"12410","A243HY69GIAHFI","B00000J47A","5"
"12411","A1FGGYNW9G5Y50","B00000J47A","5"
"12412","A2L8545I1KHY19","B00000J47F","4"
"12413","A1LIAYBBNHUCB4","B00000J47F","5"
"12414","A2XA9KKAAFXQMH","B00000J47F","4"
"12415","A2C7O222VETXGW","B00000J47F","2"
"12416","A1QVHI1OT3M3U7","B00000J47F","5"
"12417","AE2K3AE09EJPL","B00000J47F","5"
"12418","A2UKJUQEI8DP9F","B00000J47F","5"
"12419","A225EHB6OLA0Y","B00000J47F","5"
"12420","A3U04KS55VJLSR","B00000J47F","2"
"12421","A1OE19J6UZIODL","B00000J47F","5"
"12422","A6ZPLVAUQ6695","B00000J47F","3"
"12423","ASY1ZIBPP6OI5","B00000J47F","4"
"12424","A3W44XJDJI0TMU","B00000J47F","4"
"12425","AF66Y0ZNE8X5S","B00000J47F","5"
"12426","A2PIAT2K1FBWCC","B00000J47F","5"
"12427","A1B75TZD1XLC0A","B00000J47F","5"
"12428","A1C29M49KZSL64","B00000J47F","5"
"12429","A32WYD9QSGYEXM","B00000J47F","5"
"12430","A3N2H8BJYQHGYG","B00000J47G","5"
"12431","A3BCJVW1CF3MU4","B00000J47G","3"
"12432","A1JLT4LBC7Y2XE","B00000J47G","4"
"12433","A2OC0DWJXFHQ04","B00000J47G","5"
"12434","A24XU2HUWELYC8","B00000J47G","1"
"12435","A1HVCYHQTH2T9Q","B00000J47G","5"
"12436","AKNIPWSYFRBJR","B00000J47G","1"
"12437","A2TNKLS2YMDVUP","B00000J47G","2"
"12438","A1DTR8RNWQ3J30","B00000J47G","2"
"12439","A5Y8FCD0OTCED","B00000J47G","3"
"12440","A1ANPXJB9B0R5V","B00000J47P","5"
"12441","A32JCI4AK2JTTG","B00000J47V","4"
"12442","AASEEIDZTI51X","B00000J47V","5"
"12443","A1MZF0XC49L5QQ","B00000J484","1"
"12444","AYT0A76V0MH80","B00000J484","5"
"12445","A3001WHODNXLYS","B00000J484","5"
"12446","A2QZIWJ79EB3EI","B00000J48C","3"
"12447","A2JXM2JO6UXGRL","B00000J48C","3"
"12448","A15UZOKTY80AJF","B00000J48C","5"
"12449","A3W44XJDJI0TMU","B00000J48C","4"
"12450","A1P0OV6DMDPX1T","B00000J48C","1"
"12451","A3EE1IHHQ1LGGW","B00000J48C","4"
"12452","A2SB2JEOLP8WFI","B00000J48D","5"
"12453","A1RT2GXYHB6R4X","B00000J48D","2"
"12454","A6E13VCMW78ZH","B00000J48D","1"
"12455","A3QNJIN3EG6RF0","B00000J48D","2"
"12456","ALCDEZSH7VPF9","B00000J48D","5"
"12457","A122GPP60WQLY5","B00000J48G","4"
"12458","A1PCSGMFTCOZSQ","B00000J48G","4"
"12459","A2EPS0HU8JWZ0T","B00000J48G","4"
"12460","A2Y1LTD0ZEXBNL","B00000J48G","4"
"12461","AFINZTNJU97EE","B00000J48G","5"
"12462","A3U6VLSJO05UGD","B00000J48G","4"
"12463","A14H5GFFWAI0OD","B00000J48G","1"
"12464","A33IRJTIYGJ0UZ","B00000J48G","2"
"12465","A1AWAKVWBE5PUY","B00000J48G","5"
"12466","AC1PGXFAC810","B00000J48G","5"
"12467","A398O4IPFJNYZM","B00000J48G","4"
"12468","AFB3W65RRC2FJ","B00000J48G","3"
"12469","ABXRW35VD0QJ1","B00000J48G","4"
"12470","APJUA8AFDV8JU","B00000J48G","2"
"12471","AHI1YM0NS118W","B00000J48G","1"
"12472","A2U6WT2YMBBSRT","B00000J48G","5"
"12473","A5RPKO4LEXYIB","B00000J48G","4"
"12474","A3HL6HIW3N3H18","B00000J48G","4"
"12475","A3BGMVHZE90PLN","B00000J48G","1"
"12476","AZNWZC8ZQBRGL","B00000J48G","5"
"12477","A2JH9SA1XR42RC","B00000J48G","5"
"12478","AMRW6UFX1EBRP","B00000J48G","1"
"12479","AWU60ZC0Q9YPZ","B00000J48G","5"
"12480","A2I53MIPZLRFQD","B00000J48G","5"
"12481","A1K0D03XQ7EEKZ","B00000J48G","4"
"12482","A2ZI180Q6PV1XQ","B00000J48G","3"
"12483","AH39PX6WOHTOP","B00000J48G","5"
"12484","A1993B9XGKKY9P","B00000J48G","5"
"12485","A1TFHAHLO62JRP","B00000J48G","4"
"12486","A3FPZMRKRAH6GW","B00000J48G","5"
"12487","A1SPGYWZUX7ANK","B00000J48G","3"
"12488","A1R59N965DZU0L","B00000J48G","2"
"12489","AHQTLOW74W2EG","B00000J48G","5"
"12490","A1HWN52YKK3I26","B00000J48G","2"
"12491","A26PO55YJE4W1U","B00000J48G","4"
"12492","A13910TC3NZ6LE","B00000J48G","3"
"12493","A37F8W82A1E6L7","B00000J48G","4"
"12494","A1PY7XIWKUMQSA","B00000J48G","3"
"12495","AV6F00HIINRQD","B00000J48G","5"
"12496","A32N9OCOA0J7K9","B00000J48G","4"
"12497","A5AMY1D9ELS38","B00000J48J","5"
"12498","A3RZ7S37X79XSX","B00000J48J","4"
"12499","A3969TR566TRCY","B00000J48J","5"
"12500","A1JYPRIJG6SFZ2","B00000J48J","1"
"12501","A2HPJKM7L4EOQB","B00000J48J","5"
"12502","A2G6MEP70X9326","B00000J48J","5"
"12503","A3DWXVGOE2XZIQ","B00000J48J","5"
"12504","A16RV6FX2I8W1B","B00000J48M","5"
"12505","A3DSA6GFP1YX4A","B00000J48M","5"
"12506","A218TH37I1O4LP","B00000J48M","5"
"12507","A3DKDEN5QG9CBL","B00000J49E","5"
"12508","A25IMXKUSMB5PH","B00000J49E","5"
"12509","A1GGEPV6UH52JN","B00000J49I","5"
"12510","ABK24TTYJP1N5","B00000J49I","5"
"12511","A277QGVXDZMM1D","B00000J49I","5"
"12512","A4Y699H10YHIR","B00000J49I","5"
"12513","AGJN1KQAZPNTG","B00000J49I","3"
"12514","A3J9Q6FRZXON99","B00000J49I","5"
"12515","AKUCE9JFXU8GA","B00000J49I","4"
"12516","A2AEZQ3DGBBLPR","B00000J49I","2"
"12517","A38894A3O1TBBN","B00000J49I","5"
"12518","A2TJM0T67EGO24","B00000J49I","4"
"12519","A31NSKGF3K3E52","B00000J49I","3"
"12520","ASIG7RLMLKW85","B00000J49I","5"
"12521","A2LX120DJXXT8A","B00000J49O","5"
"12522","A1KKHE3R5PBZ7Q","B00000J49O","4"
"12523","A1NRGN06OPD3O","B00000J49O","4"
"12524","A2YWXBOUXTB78T","B00000J49O","3"
"12525","AGNN45JEJW6K8","B00000J49O","3"
"12526","A1AM9520X1665P","B00000J49O","5"
"12527","A328M1WKS2LSG6","B00000J49O","2"
"12528","A3DARAHP1RYYX1","B00000J49O","5"
"12529","A3SYRLMIFQGFPZ","B00000J49V","4"
"12530","A1G9L2BT6DTE95","B00000J49V","5"
"12531","A1SW1CR2I316PR","B00000J49V","3"
"12532","A3JAC6SHDBYJ4T","B00000J49V","5"
"12533","A1U99VTDJ9EF0U","B00000J49V","5"
"12534","A1P3WH08J6VEXF","B00000J49V","5"
"12535","A2XF6MGC772ZA9","B00000J49Z","1"
"12536","A2H1I0AR67NWAC","B00000J4A5","3"
"12537","A1LPUD5YTDY7IT","B00000J4A5","5"
"12538","AMPKCKXMSHVPI","B00000J4A5","5"
"12539","AT2BYFEVLVITT","B00000J4A5","5"
"12540","A2VET6XXV90UDQ","B00000J4A5","5"
"12541","A2ZYC0DMBEHKM9","B00000J4A5","4"
"12542","AKZG20TOVLTJ1","B00000J4A5","4"
"12543","A31NSKGF3K3E52","B00000J4A5","5"
"12544","A112XTXZQDVE91","B00000J4AU","5"
"12545","AX9AGN3M9ZW01","B00000J4BA","3"
"12546","AEE2GJR0VF6R7","B00000J4BA","4"
"12547","AEA0ME56LQ60Y","B00000J4BB","1"
"12548","A1SW1CR2I316PR","B00000J4BB","5"
"12549","A3S5827VSZE66O","B00000J4BB","3"
"12550","A3L76RW9MBYJ84","B00000J4BC","1"
"12551","AHAJB6Y4WATM4","B00000J4BC","4"
"12552","A2W9B62C2QAFU1","B00000J4BC","1"
"12553","A36LRSU3TECMVS","B00000J4BC","3"
"12554","A1H21C73JD0VYB","B00000J4BC","4"
"12555","A39SZRIGDUBVKG","B00000J4BC","3"
"12556","AHWO84O9AI1JO","B00000J4BC","5"
"12557","A18BHG2VQ9ROXL","B00000J4BC","5"
"12558","A3792AGFNXO3D7","B00000J4BC","4"
"12559","AE0NLJFOFA2A9","B00000J4BC","1"
"12560","A3G4B8ZS3YYW7W","B00000J4BC","1"
"12561","A1HCL545YWXM1S","B00000J4BC","5"
"12562","A2V9V935OPD99U","B00000J4BC","4"
"12563","A2GM0SVPZE01IM","B00000J4BC","4"
"12564","A16REQ21NK4HE","B00000J4BC","5"
"12565","A15UFRMS87SIEI","B00000J4BC","4"
"12566","A1HIPHCHHTXKLV","B00000J4BC","2"
"12567","A2ZA65JHCOU81","B00000J4BC","2"
"12568","A188SIPN9JC3HE","B00000J4BC","4"
"12569","A3LIP7FXQS0HL1","B00000J4BC","2"
"12570","A2JWTUIXYWHBOF","B00000J4BC","2"
"12571","A21RNCD4BOJEC8","B00000J4BC","1"
"12572","A1ZZJ805LMUHJ3","B00000J4BF","5"
"12573","A1LOHQB8RNDYQU","B00000J4BF","5"
"12574","A1IT5WVQUX3AOF","B00000J4BF","4"
"12575","A1SWTPMI6741JA","B00000J4BF","4"
"12576","A3GDHLMD2L7PBR","B00000J4BF","4"
"12577","A3BYE9L14X9NXV","B00000J4BG","2"
"12578","A2AVV4LX0U104K","B00000J4BG","3"
"12579","A2PK5OYQ3F5J8U","B00000J4BG","2"
"12580","A2ZGSHBH47H9KL","B00000J4BG","3"
"12581","AXRWJQX8BYK7C","B00000J4BG","3"
"12582","A2RI8TZOHRVZIS","B00000J4BG","1"
"12583","AEFVFJS30YCHG","B00000J4BG","4"
"12584","A3EQI2CEEO3ZIO","B00000J4BL","1"
"12585","AJX0Q5B0QEP57","B00000J4BL","5"
"12586","A19Y9WEUU8YHH4","B00000J4BL","5"
"12587","A5VRL0SFM9XUV","B00000J4BM","5"
"12588","A3CGQUBQ7PPEKL","B00000J4BM","1"
"12589","AXJEHSJIC84T8","B00000J4BM","2"
"12590","AV88ZRRHV1ODY","B00000J4BM","4"
"12591","A1RE2QZZKXREQJ","B00000J4BP","2"
"12592","A1AQ2WEXP2DTOS","B00000J4C9","2"
"12593","A1W7Z18IEV4ARQ","B00000J4C9","5"
"12594","A3FV1X5E825O5L","B00000J4C9","4"
"12595","A130ASBUKTAYMT","B00000J4C9","4"
"12596","A3THICY5Y6L9UQ","B00000J4C9","2"
"12597","APQZMY2Z6VT8W","B00000J4C9","5"
"12598","A13KMFCVVSHO0B","B00000J4C9","1"
"12599","A1YHSMD3VRQSY5","B00000J4C9","2"
"12600","A27ACYL8YEPN9P","B00000J4C9","4"
"12601","A13Y8NMGQOCJXQ","B00000J4C9","5"
"12602","A1ZCYI5E6HR987","B00000J4C9","5"
"12603","A2LP0YA12TEU6","B00000J4C9","1"
"12604","A297OXOHU51EFO","B00000J4C9","4"
"12605","A1QBK6DQFNP2J4","B00000J4C9","1"
"12606","A2E7WHEW5TRIE9","B00000J4C9","4"
"12607","A1N1MGSL4NN09G","B00000J4C9","5"
"12608","A21519P9B7ACHJ","B00000J4C9","1"
"12609","A34DCN7GF2Y2LW","B00000J4C9","4"
"12610","AIWNXFMJFZ1DY","B00000J4C9","1"
"12611","A10IPCYAVM9XK8","B00000J4C9","5"
"12612","A2RB3C2I03M268","B00000J4C9","1"
"12613","A3DT4GMMVJQAWI","B00000J4C9","5"
"12614","A3I2JH8Y5PAV5L","B00000J4C9","5"
"12615","A30RJIZGP32I6R","B00000J4C9","1"
"12616","A1HMY2BEZ2JJEQ","B00000J4C9","5"
"12617","A1UHWZK95LSHM7","B00000J4C9","2"
"12618","APRLP05QF6UL1","B00000J4C9","4"
"12619","A2LR3NKEAVTTSE","B00000J4C9","4"
"12620","A1ZHR7KHGXUEVE","B00000J4C9","1"
"12621","A2OQBV8ND5MLUY","B00000J4C9","4"
"12622","A2O7W46HIXJTMR","B00000J4C9","4"
"12623","A3SY0T5BOETDWA","B00000J4C9","5"
"12624","A3NCIN6TNL0MGA","B00000J4C9","3"
"12625","AB2XD2ZX02EZM","B00000J4C9","2"
"12626","ASB4QQBKZD6W2","B00000J4C9","5"
"12627","A8TE2XWUFZG9N","B00000J4C9","5"
"12628","A2XVKCA6TL7XPL","B00000J4C9","2"
"12629","A8SOX8IHKNISZ","B00000J4C9","5"
"12630","A2MSAJTQ329FA6","B00000J4C9","5"
"12631","ACT32VYIKCOLX","B00000J4C9","5"
"12632","A2QHLH7L11BOUN","B00000J4C9","4"
"12633","A2EI3NGBDGE1FF","B00000J4C9","1"
"12634","A80HSYQYS2JX0","B00000J4C9","3"
"12635","A329C02K166231","B00000J4CK","4"
"12636","AP7OVNK9BZLGH","B00000J4CK","1"
"12637","A14ID234FOZMTG","B00000J4CK","1"
"12638","AUGCNSOB698BT","B00000J4CK","1"
"12639","A1UEH9PM3M7IBK","B00000J4CK","5"
"12640","A3EMRBL6P6BOZ","B00000J4CK","1"
"12641","A3VU8ZBADJOZU","B00000J4CK","5"
"12642","A1XDHHQ549Q2JI","B00000J4CK","4"
"12643","AWDPAXS3VHD0O","B00000J4CK","4"
"12644","A1BRMCJGK6CGLF","B00000J4CK","2"
"12645","A1QD9YPWC7IZV","B00000J4CK","1"
"12646","A2IHDCXITC5XRD","B00000J4CK","4"
"12647","A1J75MA9GNN07Q","B00000J4CK","2"
"12648","A2A42FERIO9WQS","B00000J4CK","4"
"12649","A205TD9S98NKH7","B00000J4CK","2"
"12650","A1NA24PWMVEAVK","B00000J4CQ","5"
"12651","A1RFYCSNNOJ0VW","B00000J4CR","5"
"12652","A2J7MJLB2IYTRL","B00000J4CR","2"
"12653","A2YLBJTSS0TCFT","B00000J4CR","5"
"12654","A1X24ECIXZSLT5","B00000J4CR","4"
"12655","A32VNDCTK082JI","B00000J4CR","5"
"12656","AUVX4758GOLUX","B00000J4CR","4"
"12657","A2D1U27937CQQB","B00000J4CR","2"
"12658","A1PW504CKM5HAC","B00000J4CR","2"
"12659","A2VZ5YSTIWFBDD","B00000J4CR","4"
"12660","A1WAJUFW505ZFV","B00000J4CR","1"
"12661","A88ECDA3K25FN","B00000J4CW","5"
"12662","A13QGI4AZOB64K","B00000J4CX","5"
"12663","A1LT8NTGZGGUIN","B00000J4CX","5"
"12664","A204ETWOV23HO4","B00000J4CX","4"
"12665","A1KD8NJPZ01R37","B00000J4CX","1"
"12666","A2XEVG51DU2DRH","B00000J4CX","5"
"12667","A2R4MM7V6Q2ZA3","B00000J4CX","5"
"12668","A3O5K12S4996HM","B00000J4CX","5"
"12669","A1P3WH08J6VEXF","B00000J4CX","5"
"12670","A3AEMH6HFDA2AS","B00000J4CX","5"
"12671","A3AAL5TGOW29X3","B00000J4CX","5"
"12672","AY4DG8NV64EZJ","B00000J4CX","5"
"12673","A3AVF47GD7TXV2","B00000J4CY","5"
"12674","AQ7P28DMC94XL","B00000J4CY","1"
"12675","AJU6DZWNETNG8","B00000J4CY","4"
"12676","A3FF4YE3IKIGXQ","B00000J4CY","5"
"12677","A13ICCOHIKZQ4S","B00000J4CY","5"
"12678","A1BPJ9ESU7BWR7","B00000J4CY","1"
"12679","A1WPRT4C4FHY5X","B00000J4CY","4"
"12680","A6FIAB28IS79","B00000J4CY","3"
"12681","A1LN4A3F253S2Y","B00000J4CY","5"
"12682","A2NU1SG8SJIZD6","B00000J4CY","5"
"12683","A1N76TIQIQ1PBE","B00000J4CY","5"
"12684","AU6I8KGI6RRK4","B00000J4D6","5"
"12685","A2M0N897PUJGZ","B00000J4D6","4"
"12686","AP3RRWZ7MJB0T","B00000J4D6","3"
"12687","A15NQNZ5U7B5P2","B00000J4D6","1"
"12688","A3VJ4FJ95E2436","B00000J4D6","3"
"12689","A2JSA2NTYY606U","B00000J4D7","5"
"12690","A8TCAEBMUQ3VP","B00000J4DA","4"
"12691","A1J1K57J148N4I","B00000J4DA","4"
"12692","A1UFKZUYXKARRO","B00000J4DA","4"
"12693","A27I84GCCHTWAK","B00000J4DB","4"
"12694","A3OGTANITKVFN7","B00000J4DB","4"
"12695","A3A15L96IYUO6V","B00000J4DB","5"
"12696","A1L7JEW4B7PA9H","B00000J4DB","1"
"12697","A11437N032USIE","B00000J4DB","1"
"12698","AL7NGCP9GQ2LD","B00000J4DG","4"
"12699","A9NBVHIW2C61F","B00000J4DI","4"
"12700","A3C9RTPEF9ENG4","B00000J4DI","5"
"12701","A1U37BF5OT4GOR","B00000J4DQ","3"
"12702","A2MG420PS5YQLV","B00000J4DQ","5"
"12703","A2EXS73XZ8XGXH","B00000J4DR","5"
"12704","A2MHEPLXJN0CU2","B00000J4DR","4"
"12705","A24M14JQLR2VKT","B00000J4DR","3"
"12706","A8FMH99F4393G","B00000J4DR","1"
"12707","A14PTJ17T1GTCE","B00000J4DR","5"
"12708","AC1FK0UA7UU2O","B00000J4DS","2"
"12709","A2NRDTI3Q9AK20","B00000J4DS","1"
"12710","A3RHRF1QO3ZVEH","B00000J4DS","1"
"12711","A3PZML7LQ1HX52","B00000J4DT","2"
"12712","A3FC7C03GZ4E5C","B00000J4DT","5"
"12713","AK0EO4QYKL3UQ","B00000J4DT","2"
"12714","A2VC4U6003E2TH","B00000J4DT","1"
"12715","ADC5K0PN8QPTL","B00000J4DT","1"
"12716","AYEOLI3HFFQ7Y","B00000J4DT","2"
"12717","A3HR8CH2Q18VQU","B00000J4DT","5"
"12718","AZDGMG2Y0FLB2","B00000J4DT","3"
"12719","A26MS2SFZXPGKC","B00000J4DT","1"
"12720","A1913AA532GG6Y","B00000J4DT","3"
"12721","A1UYA4M18HYQE8","B00000J4DT","1"
"12722","A2UTU1T0P7YTSG","B00000J4DV","4"
"12723","AJPO70SUQEDRJ","B00000J4DV","5"
"12724","A2XYPEZ9SF8DTO","B00000J4DV","5"
"12725","A3X3IMU43NG53","B00000J4DV","1"
"12726","A2G9DTRPLG0VED","B00000J4DV","5"
"12727","A2X67SH980FS62","B00000J4DV","5"
"12728","A1FERFOI1OU1OF","B00000J4DV","3"
"12729","A28X7NZ02016FO","B00000J4DV","5"
"12730","A3BTFKDNAC29JL","B00000J4DV","5"
"12731","A2BDQ38RNRXIRQ","B00000J4DV","5"
"12732","AYV56XORWHQ7N","B00000J4DV","2"
"12733","A23KLGJ105C5LV","B00000J4DV","5"
"12734","A3THUWC88LI0AE","B00000J4DV","3"
"12735","A1V3TRGWOMA8LC","B00000J4DV","5"
"12736","AS1OQJ4PF3DLW","B00000J4DV","4"
"12737","A3GATAFT8LVTSK","B00000J4DV","5"
